"count","Sample_Barcode","Condition"
274.034641338435,"TCGA-A5-A0G9","Donor_wo"
335.151842352614,"TCGA-EY-A5W2","Donor_wo"
240.153099483788,"TCGA-BK-A139","Donor_wo"
777.15822189882,"TCGA-B5-A11Y","Donor_wo"
36.5722992446495,"TCGA-DI-A1NO","Donor_wo"
372.402718101162,"TCGA-BS-A0TA","Donor_wo"
25.9555344575334,"TCGA-AX-A1CN","Donor_wo"
148.231149815536,"TCGA-B5-A11O","Donor_wo"
30.9999265517564,"TCGA-D1-A16J","Donor_wo"
42.3177845619323,"TCGA-AX-A2IN","Donor_wo"
9313.01873545216,"TCGA-JU-AAVI","Donor_wo"
440.284504028438,"TCGA-BG-A0M2","Donor_wo"
3755.51962509342,"TCGA-D1-A17U","Donor_wo"
30.6916107855274,"TCGA-A5-A3LO","Donor_wo"
270.633073098405,"TCGA-EY-A1GR","Donor_wo"
349.022622663133,"TCGA-BG-A0M8","Donor_wo"
22.9855397277004,"TCGA-AP-A1DH","Donor_wo"
1724.61387803047,"TCGA-DF-A2KU","Donor_wo"
347.537757726405,"TCGA-A5-A0GA","Donor_wo"
93.5578928413712,"TCGA-BG-A0MC","Donor_wo"
74.2228546613068,"TCGA-DI-A1NN","Donor_wo"
2390.92124126922,"TCGA-EY-A1GT","Donor_wo"
416.039757995102,"TCGA-BG-A0LX","Donor_wo"
3053.58109794141,"TCGA-BK-A26L","Donor_wo"
970.342876372906,"TCGA-AX-A3G9","Donor_wo"
4.17537853741632,"TCGA-BS-A0UT","Donor_wo"
264.280663247317,"TCGA-AX-A063","Donor_wo"
642.092720630108,"TCGA-BS-A0TC","Donor_wo"
108.321651056483,"TCGA-AX-A3G1","Donor_wo"
275.364175762164,"TCGA-AX-A060","Donor_wo"
42.133544478537,"TCGA-PG-A6IB","Donor_wo"
3290.32140395038,"TCGA-A5-A0VO","Donor_wo"
6.15863370644744,"TCGA-QF-A5YT","Donor_wo"
1909.1312124815,"TCGA-B5-A1MY","Donor_wo"
775.613849730311,"TCGA-A5-A0GU","Donor_wo"
226.368781189656,"TCGA-AJ-A8CW","Donor_wo"
114.26068438322,"TCGA-A5-A2K2","Donor_wo"
39.8594923308338,"TCGA-D1-A1O8","Donor_wo"
415.242681574802,"TCGA-D1-A174","Donor_wo"
344.218179031918,"TCGA-D1-A16X","Donor_wo"
28.0905524360248,"TCGA-B5-A0K4","Donor_wo"
30.5174164136262,"TCGA-AX-A3FW","Donor_wo"
60.115766621006,"TCGA-PG-A7D5","Donor_wo"
24.3477185473117,"TCGA-AP-A1E4","Donor_wo"
146.234914940457,"TCGA-D1-A1O7","Donor_wo"
4213.32890902415,"TCGA-5B-A90C","Donor_wo"
1918.51167745767,"TCGA-AJ-A3QS","Donor_wo"
146.809403439575,"TCGA-AP-A0LF","Donor_wo"
39.0215593301155,"TCGA-B5-A11G","Donor_wo"
802.059271581065,"TCGA-AP-A0LN","Donor_wo"
250.0798656879,"TCGA-AP-A0LM","Donor_wo"
45.9184414572672,"TCGA-D1-A17F","Donor_wo"
27.3837455920588,"TCGA-BG-A0YU","Donor_wo"
362.149146776639,"TCGA-BK-A0CA","Donor_wo"
70.9508417983158,"TCGA-D1-A17L","Donor_wo"
28.5767960639071,"TCGA-EY-A210","Donor_wo"
453.552208603281,"TCGA-D1-A0ZQ","Donor_wo"
1974.82196057932,"TCGA-BK-A26L","Donor_wo"
41.4174480109082,"TCGA-D1-A17Q","Donor_wo"
418.416031998007,"TCGA-B5-A11M","Donor_wo"
65.5163442232915,"TCGA-BS-A0TJ","Donor_wo"
26.5095008140961,"TCGA-FI-A2D4","Donor_w"
504.147414874509,"TCGA-AX-A2HK","Donor_wo"
310.202166058521,"TCGA-B5-A3FD","Donor_wo"
153.326173845837,"TCGA-4E-A92E","Donor_wo"
5037.92920710783,"TCGA-EY-A1GS","Donor_wo"
662.683686859983,"TCGA-BS-A0UF","Donor_wo"
389.78376705554,"TCGA-A5-AB3J","Donor_wo"
40.0848462874846,"TCGA-BG-A3PP","Donor_wo"
7583.92306528688,"TCGA-A5-A0G1","Donor_wo"
42.6841590903286,"TCGA-QS-A8F1","Donor_wo"
3345.32499578596,"TCGA-D1-A16G","Donor_wo"
79.2735444998338,"TCGA-FI-A3PX","Donor_wo"
74.9125843635453,"TCGA-FI-A2EU","Donor_wo"
510.80986811674,"TCGA-FI-A2CX","Donor_wo"
29.7880353858728,"TCGA-B5-A5OD","Donor_wo"
5217.8436441355,"TCGA-D1-A103","Donor_wo"
2390.30820008124,"TCGA-A5-A0G2","Donor_wo"
292.80568978137,"TCGA-AJ-A3NC","Donor_wo"
620.791020715048,"TCGA-A5-A2K3","Donor_wo"
232.902702617263,"TCGA-BK-A56F","Donor_wo"
119.249390056308,"TCGA-D1-A17C","Donor_wo"
386.059759723901,"TCGA-AJ-A2QK","Donor_wo"
37.8475477615114,"TCGA-AX-A3G8","Donor_wo"
1314.61363082026,"TCGA-D1-A0ZV","Donor_wo"
157.400606851554,"TCGA-B5-A11L","Donor_wo"
265.773272762045,"TCGA-B5-A121","Donor_wo"
4922.1054526963,"TCGA-EY-A54A","Donor_wo"
22.8374674882164,"TCGA-AX-A062","Donor_wo"
303.099265605239,"TCGA-EY-A3L3","Donor_wo"
82.3544412686969,"TCGA-AP-A052","Donor_wo"
56.0701830623404,"TCGA-AJ-A3BF","Donor_wo"
310.597682600677,"TCGA-BG-A0MH","Donor_wo"
3197.24750595115,"TCGA-B5-A11H","Donor_wo"
4524.15003099525,"TCGA-B5-A0JT","Donor_wo"
87.6707932163566,"TCGA-A5-A7WK","Donor_wo"
1771.88867152496,"TCGA-D1-A165","Donor_wo"
61.3893084614502,"TCGA-EY-A1GP","Donor_wo"
2861.33033142852,"TCGA-D1-A176","Donor_wo"
5066.86258609999,"TCGA-D1-A3JP","Donor_wo"
228.428984979703,"TCGA-B5-A11V","Donor_wo"
595.915181488477,"TCGA-BS-A0U8","Donor_wo"
2164.7991137028,"TCGA-EO-A3AU","Donor_wo"
1571.66128914782,"TCGA-BS-A0WQ","Donor_wo"
1100.60096740521,"TCGA-D1-A15W","Donor_wo"
327.751696840751,"TCGA-B5-A0JZ","Donor_wo"
33.1598167145252,"TCGA-AX-A3G7","Donor_wo"
8232.88500120666,"TCGA-B5-A5OE","Donor_wo"
292.288216848087,"TCGA-AP-A0LP","Donor_wo"
595.964447300467,"TCGA-BS-A0TG","Donor_wo"
98.8791914568676,"TCGA-D1-A0ZS","Donor_wo"
2965.17263928074,"TCGA-EO-A3AV","Donor_wo"
51.2504552362268,"TCGA-FI-A3PV","Donor_wo"
1253.52812649806,"TCGA-EY-A549","Donor_w"
1033.34572024253,"TCGA-AP-A1DM","Donor_wo"
22.7098320262572,"TCGA-AX-A06D","Donor_wo"
21.2095968648605,"TCGA-D1-A167","Donor_wo"
1197.98004061106,"TCGA-BG-A187","Donor_wo"
4825.67666732292,"TCGA-AP-A1DV","Donor_wo"
720.326594805695,"TCGA-AX-A1CC","Donor_wo"
270.655078833412,"TCGA-A5-A2K5","Donor_wo"
22.3704437679223,"TCGA-AW-A1PO","Donor_wo"
308.337054860016,"TCGA-BK-A0CB","Donor_wo"
3410.66101468162,"TCGA-AP-A059","Donor_wo"
124.083311693097,"TCGA-DI-A2QY","Donor_wo"
133.791063990863,"TCGA-EY-A1GK","Donor_w"
151.514011334552,"TCGA-DI-A1BY","Donor_wo"
46.3301747545532,"TCGA-SL-A6J9","Donor_wo"
1097.17482970038,"TCGA-AX-A05T","Donor_wo"
39.2376909540412,"TCGA-B5-A0K1","Donor_wo"
141.810600763939,"TCGA-AX-A05Y","Donor_wo"
8083.70265724914,"TCGA-DI-A2QT","Donor_wo"
20.3755562428161,"TCGA-EY-A1G8","Donor_wo"
450.366743256089,"TCGA-BK-A6W4","Donor_wo"
84.8504536347661,"TCGA-B5-A0K0","Donor_wo"
